	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
20	Jalen McDaniels	CHA	CHA vs. WAS	04/10/2022	W	21	14	6	8	75.0	2	2	100	0	0	-	2	4	6	2	0	1	1	0	17	26.2
21	Deni Avdija	WAS	WAS @ CHA	04/10/2022	L	31	12	5	12	41.7	1	5	20.0	1	1	100	1	4	5	4	1	0	1	2	-11	26.0
22	Anthony Gill	WAS	WAS @ CHA	04/10/2022	L	19	9	3	10	30.0	1	2	50.0	2	2	100	4	4	8	2	0	0	1	1	-16	20.6
23	Tomas Satoransky	WAS	WAS @ CHA	04/10/2022	L	20	5	2	3	66.7	1	1	100	0	0	-	2	4	6	9	1	0	1	2	9	27.7
24	Mason Plumlee	CHA	CHA vs. WAS	04/10/2022	W	21	8	4	6	66.7	0	0	-	0	2	0.0	1	7	8	2	0	2	2	3	-9	24.6
25	Terry Rozier	CHA	CHA vs. WAS	04/10/2022	W	32	25	10	18	55.6	5	9	55.6	0	0	-	0	3	3	6	0	0	1	2	6	36.6
26	Miles Bridges	CHA	CHA vs. WAS	04/10/2022	W	28	9	3	12	25.0	1	4	25.0	2	2	100	1	6	7	5	0	1	0	1	0	27.9
27	P.J. Washington	CHA	CHA vs. WAS	04/10/2022	W	25	9	4	4	100	0	0	-	1	1	100	0	1	1	1	0	1	1	4	9	13.7
28	Arnoldas Kulboka	CHA	CHA vs. WAS	04/10/2022	W	3	0	0	1	0.0	0	1	0.0	0	0	-	0	0	0	0	0	0	0	1	-4	0.0
29	LaMelo Ball	CHA	CHA vs. WAS	04/10/2022	W	29	24	8	16	50.0	6	7	85.7	2	2	100	2	8	10	9	1	0	8	1	19	44.5
30	Vernon Carey Jr.	WAS	WAS @ CHA	04/10/2022	L	19	11	4	7	57.1	0	0	-	3	8	37.5	5	2	7	0	1	1	1	2	-9	24.4
31	Cassius Winston	WAS	WAS @ CHA	04/10/2022	L	4	0	0	3	0.0	0	1	0.0	0	0	-	0	0	0	1	0	0	0	1	-2	1.5
32	Isaiah Todd	WAS	WAS @ CHA	04/10/2022	L	17	0	0	3	0.0	0	2	0.0	0	0	-	0	1	1	1	2	0	2	1	-15	6.7
33	Kai Jones	CHA	CHA vs. WAS	04/10/2022	W	3	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	2	0	0	-4	6.0
34	James Bouknight	CHA	CHA vs. WAS	04/10/2022	W	3	2	1	2	50.0	0	0	-	0	0	-	0	1	1	0	0	0	0	1	-4	3.2
35	JT Thor	CHA	CHA vs. WAS	04/10/2022	W	3	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	1	1	-4	0.2
36	Sandro Mamukelashvili	MIL	MIL @ CLE	04/10/2022	L	43	28	10	18	55.6	2	5	40.0	6	6	100	3	10	13	4	1	0	2	2	-18	50.6
37	Lamar Stevens	CLE	CLE vs. MIL	04/10/2022	W	20	8	4	10	40.0	0	0	-	0	0	-	2	1	3	2	0	1	3	1	-22	14.6
38	Rayjon Tucker	MIL	MIL @ CLE	04/10/2022	L	39	15	5	7	71.4	3	3	100	2	3	66.7	2	2	4	4	2	0	1	2	-10	30.8
39	Dylan Windler	CLE	CLE vs. MIL	04/10/2022	W	19	2	1	3	33.3	0	2	0.0	0	0	-	1	2	3	2	0	0	0	4	-27	8.6
40	Jordan Nwora	MIL	MIL @ CLE	04/10/2022	L	44	24	7	23	30.4	3	8	37.5	7	7	100	1	9	10	4	0	1	2	1	-26	43.0
41	Moses Brown	CLE	CLE vs. MIL	04/10/2022	W	9	8	4	5	80.0	0	0	-	0	0	-	1	1	2	0	0	0	0	3	-20	10.4
42	Brandon Goodwin	CLE	CLE vs. MIL	04/10/2022	W	8	0	0	2	0.0	0	0	-	0	0	-	0	0	0	1	0	0	2	2	-21	-0.5
43	Lauri Markkanen	CLE	CLE vs. MIL	04/10/2022	W	21	23	8	11	72.7	4	7	57.1	3	3	100	0	7	7	0	0	0	0	1	33	31.4
44	Lindell Wigginton	MIL	MIL @ CLE	04/10/2022	L	40	18	7	15	46.7	2	6	33.3	2	6	33.3	1	2	3	8	1	0	2	4	-14	34.6
45	Darius Garland	CLE	CLE vs. MIL	04/10/2022	W	23	11	4	7	57.1	3	5	60.0	0	0	-	0	2	2	8	0	0	0	0	38	25.4
46	Isaac Okoro	CLE	CLE vs. MIL	04/10/2022	W	18	4	2	4	50.0	0	0	-	0	0	-	1	1	2	2	0	0	0	3	18	9.4
47	Evan Mobley	CLE	CLE vs. MIL	04/10/2022	W	23	18	8	13	61.5	0	0	-	2	4	50.0	3	7	10	1	0	4	1	0	33	42.5
48	Thanasis Antetokounmpo	MIL	MIL @ CLE	04/10/2022	L	41	27	9	14	64.3	1	3	33.3	8	10	80.0	0	5	5	2	0	1	5	3	-7	34.0
49	Cedi Osman	CLE	CLE vs. MIL	04/10/2022	W	27	15	6	10	60.0	2	4	50.0	1	2	50.0	0	4	4	2	1	0	1	4	0	24.8
0	Jevon Carter	MIL	MIL @ CLE	04/10/2022	L	33	3	1	11	9.1	1	5	20.0	0	0	-	1	5	6	5	3	0	0	1	-15	26.7
1	Caris LeVert	CLE	CLE vs. MIL	04/10/2022	W	29	6	2	7	28.6	0	5	0.0	2	2	100	0	0	0	6	2	0	1	3	38	20.0
2	Jrue Holiday	MIL	MIL @ CLE	04/10/2022	L	0	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	1	0	0.0
3	Kevin Love	CLE	CLE vs. MIL	04/10/2022	W	15	32	10	16	62.5	8	11	72.7	4	6	66.7	2	8	10	2	1	0	0	1	15	50.0
4	Rajon Rondo	CLE	CLE vs. MIL	04/10/2022	W	25	6	2	5	40.0	2	4	50.0	0	0	-	0	4	4	13	1	0	1	4	17	32.3
5	RJ Nembhard Jr.	CLE	CLE vs. MIL	04/10/2022	W	3	0	0	1	0.0	0	0	-	0	0	-	0	1	1	0	0	0	1	0	-12	0.2
6	Trey Lyles	SAC	SAC @ PHX	04/10/2022	W	18	9	4	10	40.0	0	1	0.0	1	2	50.0	0	7	7	1	1	0	3	1	7	18.9
7	Elfrid Payton	PHX	PHX vs. SAC	04/10/2022	L	12	2	1	2	50.0	0	0	-	0	0	-	0	1	1	2	1	0	2	0	-8	7.2
8	Justin Holiday	SAC	SAC @ PHX	04/10/2022	W	31	19	7	10	70.0	5	6	83.3	0	0	-	1	1	2	1	2	0	1	4	-5	27.9
9	Harrison Barnes	SAC	SAC @ PHX	04/10/2022	W	13	2	1	2	50.0	0	0	-	0	0	-	0	1	1	1	0	0	0	0	11	4.7
10	JaVale McGee	PHX	PHX vs. SAC	04/10/2022	L	22	11	5	9	55.6	0	0	-	1	4	25.0	7	6	13	1	0	1	2	3	-6	29.1
11	Bismack Biyombo	PHX	PHX vs. SAC	04/10/2022	L	26	14	5	7	71.4	0	0	-	4	5	80.0	2	7	9	1	0	2	0	3	-1	32.3
12	Jeremy Lamb	SAC	SAC @ PHX	04/10/2022	W	15	5	2	3	66.7	1	1	100	0	0	-	0	1	1	0	1	0	3	1	2	6.2
13	Josh Jackson	SAC	SAC @ PHX	04/10/2022	W	18	12	3	8	37.5	0	3	0.0	6	6	100	0	3	3	0	0	0	2	2	8	13.6
14	Torrey Craig	PHX	PHX vs. SAC	04/10/2022	L	26	8	3	10	30.0	2	8	25.0	0	0	-	3	0	3	4	0	2	1	2	-11	22.6
15	Donte DiVincenzo	SAC	SAC @ PHX	04/10/2022	W	27	19	5	11	45.5	4	7	57.1	5	7	71.4	0	4	4	3	1	0	2	4	7	29.3
16	Aaron Holiday	PHX	PHX vs. SAC	04/10/2022	L	33	10	3	17	17.6	1	8	12.5	3	3	100	2	3	5	5	1	0	1	6	0	25.5
17	Chimezie Metu	SAC	SAC @ PHX	04/10/2022	W	30	7	2	5	40.0	1	2	50.0	2	2	100	0	7	7	2	4	1	1	0	0	32.4
18	Neemias Queta	SAC	SAC @ PHX	04/10/2022	W	18	6	3	4	75.0	0	0	-	0	0	-	0	6	6	0	0	2	0	3	8	19.2
19	Ish Wainright	PHX	PHX vs. SAC	04/10/2022	L	32	15	6	14	42.9	3	8	37.5	0	0	-	2	1	3	0	4	0	0	6	-2	30.6
20	Gabriel Lundberg	PHX	PHX vs. SAC	04/10/2022	L	27	10	4	13	30.8	2	5	40.0	0	0	-	1	4	5	5	2	0	0	4	2	29.5
21	Damian Jones	SAC	SAC @ PHX	04/10/2022	W	30	19	8	9	88.9	1	2	50.0	2	5	40.0	1	5	6	3	0	2	1	2	-1	35.7
22	Mikal Bridges	PHX	PHX vs. SAC	04/10/2022	L	6	0	0	2	0.0	0	1	0.0	0	0	-	0	1	1	2	0	0	1	0	-8	3.2
23	Landry Shamet	PHX	PHX vs. SAC	04/10/2022	L	33	27	11	20	55.0	5	12	41.7	0	0	-	0	3	3	5	1	1	1	1	2	43.1
24	Cameron Johnson	PHX	PHX vs. SAC	04/10/2022	L	23	12	4	9	44.4	1	5	20.0	3	3	100	1	6	7	2	0	1	2	0	-3	24.4
25	Davion Mitchell	SAC	SAC @ PHX	04/10/2022	W	40	18	5	14	35.7	2	4	50.0	6	8	75.0	0	3	3	15	0	2	1	1	-2	49.1
26	Greg Brown III	POR	POR vs. UTA	04/10/2022	L	25	3	1	8	12.5	1	5	20.0	0	0	-	0	2	2	1	0	2	3	2	-23	9.9
27	Brandon Williams	POR	POR vs. UTA	04/10/2022	L	32	10	4	16	25.0	1	4	25.0	1	1	100	0	4	4	4	2	1	1	4	-31	28.8
28	Elijah Hughes	POR	POR vs. UTA	04/10/2022	L	20	4	1	6	16.7	0	3	0.0	2	2	100	0	2	2	0	1	2	2	1	-21	13.4
29	Didi Louzada	POR	POR vs. UTA	04/10/2022	L	18	5	2	5	40.0	1	2	50.0	0	0	-	1	2	3	1	0	0	1	4	-16	9.1
30	CJ Elleby	POR	POR vs. UTA	04/10/2022	L	28	12	5	6	83.3	2	3	66.7	0	0	-	2	1	3	1	2	0	1	5	-16	22.1
31	Danuel House Jr.	UTA	UTA @ POR	04/10/2022	W	27	7	2	7	28.6	0	3	0.0	3	4	75.0	0	6	6	1	1	0	3	1	19	15.7
32	Jordan Clarkson	UTA	UTA @ POR	04/10/2022	W	29	9	4	13	30.8	1	8	12.5	0	0	-	3	8	11	4	3	0	2	2	22	35.2
33	Rudy Gobert	UTA	UTA @ POR	04/10/2022	W	30	18	4	6	66.7	0	0	-	10	14	71.4	3	10	13	1	0	2	2	2	25	39.1
34	Mike Conley	UTA	UTA @ POR	04/10/2022	W	26	14	6	13	46.2	1	3	33.3	1	2	50.0	0	2	2	5	3	0	1	2	16	31.9
35	Rudy Gay	UTA	UTA @ POR	04/10/2022	W	18	8	3	7	42.9	0	3	0.0	2	2	100	1	3	4	2	0	1	2	1	26	16.8
36	Keon Johnson	POR	POR vs. UTA	04/10/2022	L	35	8	3	13	23.1	0	5	0.0	2	2	100	0	3	3	6	3	1	3	3	-14	29.6
37	Xavier Sneed	UTA	UTA @ POR	04/10/2022	W	4	0	0	0	-	0	0	-	0	0	-	1	1	2	1	0	0	0	0	4	3.9
38	Jared Butler	UTA	UTA @ POR	04/10/2022	W	22	11	3	6	50.0	1	4	25.0	4	4	100	0	3	3	1	0	1	2	2	15	17.1
39	Keljin Blevins	POR	POR vs. UTA	04/10/2022	L	22	5	2	8	25.0	1	6	16.7	0	0	-	0	3	3	1	2	0	0	3	-13	16.1
40	Eric Paschall	UTA	UTA @ POR	04/10/2022	W	6	7	3	5	60.0	0	0	-	1	2	50.0	0	1	1	0	0	0	0	0	1	8.2
41	Nickeil Alexander-Walker	UTA	UTA @ POR	04/10/2022	W	6	3	1	3	33.3	1	3	33.3	0	0	-	0	0	0	2	0	0	0	2	1	6.0
42	Reggie Perry	POR	POR vs. UTA	04/10/2022	L	33	20	9	17	52.9	1	4	25.0	1	3	33.3	2	6	8	5	0	2	2	4	-14	41.1
43	Juancho Hernangomez	UTA	UTA @ POR	04/10/2022	W	32	22	8	14	57.1	4	7	57.1	2	4	50.0	3	5	8	2	1	0	1	2	12	36.6
44	Royce O'Neale	UTA	UTA @ POR	04/10/2022	W	27	5	1	6	16.7	1	5	20.0	2	2	100	2	1	3	1	0	0	3	1	12	7.1
45	Ben McLemore	POR	POR vs. UTA	04/10/2022	L	25	13	4	4	100	2	2	100	3	4	75.0	0	4	4	2	1	0	1	1	-7	22.8
46	Hassan Whiteside	UTA	UTA @ POR	04/10/2022	W	15	7	2	2	100	0	0	-	3	4	75.0	2	5	7	3	0	2	1	1	2	24.9
47	Draymond Green	GSW	GSW @ NOP	04/10/2022	W	25	7	2	2	100	1	1	100	2	2	100	0	3	3	6	1	0	2	1	10	20.6
48	CJ McCollum	NOP	NOP vs. GSW	04/10/2022	L	6	0	0	2	0.0	0	2	0.0	0	0	-	0	1	1	1	0	0	0	0	5	2.7
49	Kevon Looney	GSW	GSW @ NOP	04/10/2022	W	15	4	2	3	66.7	0	0	-	0	0	-	0	6	6	3	0	0	0	2	2	15.7
0	Willy Hernangomez	NOP	NOP vs. GSW	04/10/2022	L	20	8	3	11	27.3	0	0	-	2	2	100	3	6	9	2	1	0	1	3	-11	23.8
1	Jaxson Hayes	NOP	NOP vs. GSW	04/10/2022	L	16	5	1	6	16.7	1	2	50.0	2	2	100	2	0	2	0	1	0	1	0	2	9.4
2	Jordan Poole	GSW	GSW @ NOP	04/10/2022	W	28	22	7	16	43.8	4	9	44.4	4	4	100	1	3	4	5	0	2	5	1	9	35.3
3	Quinndary Weatherspoon	GSW	GSW @ NOP	04/10/2022	W	4	0	0	0	-	0	0	-	0	0	-	0	0	0	1	0	0	0	0	0	1.5
4	Naji Marshall	NOP	NOP vs. GSW	04/10/2022	L	32	19	8	15	53.3	0	4	0.0	3	3	100	3	2	5	6	0	0	3	2	-13	31.0
5	Moses Moody	GSW	GSW @ NOP	04/10/2022	W	19	5	2	3	66.7	1	1	100	0	0	-	0	1	1	2	0	0	0	2	4	9.2
6	Jose Alvarado	NOP	NOP vs. GSW	04/10/2022	L	22	12	6	12	50.0	0	2	0.0	0	2	0.0	2	4	6	0	1	0	1	1	-15	21.2
7	Garrett Temple	NOP	NOP vs. GSW	04/10/2022	L	24	6	2	8	25.0	2	5	40.0	0	0	-	0	2	2	0	0	0	2	1	-16	6.4
8	Nemanja Bjelica	GSW	GSW @ NOP	04/10/2022	W	23	4	2	3	66.7	0	1	0.0	0	0	-	3	4	7	7	2	0	3	3	11	25.9
9	Klay Thompson	GSW	GSW @ NOP	04/10/2022	W	31	41	16	29	55.2	7	14	50.0	2	3	66.7	0	3	3	2	0	0	3	2	25	44.6
10	Tony Snell	NOP	NOP vs. GSW	04/10/2022	L	25	8	3	7	42.9	2	6	33.3	0	0	-	0	1	1	2	2	0	0	3	-23	18.2
11	Larry Nance Jr.	NOP	NOP vs. GSW	04/10/2022	L	20	7	3	7	42.9	1	2	50.0	0	0	-	1	2	3	0	1	0	1	3	-5	12.6
12	Gary Payton II	GSW	GSW @ NOP	04/10/2022	W	18	8	4	4	100	0	0	-	0	0	-	2	1	3	0	0	0	0	0	-3	11.6
13	Gary Clark	NOP	NOP vs. GSW	04/10/2022	L	28	17	6	9	66.7	4	5	80.0	1	2	50.0	5	1	6	3	1	0	1	1	-22	30.7
14	Juan Toscano-Anderson	GSW	GSW @ NOP	04/10/2022	W	24	8	3	4	75.0	2	2	100	0	0	-	0	4	4	4	0	0	3	2	17	15.8
15	Jared Harper	NOP	NOP vs. GSW	04/10/2022	L	20	10	4	9	44.4	2	6	33.3	0	0	-	1	0	1	9	1	0	0	3	-11	27.7
16	Jonathan Kuminga	GSW	GSW @ NOP	04/10/2022	W	29	18	7	10	70.0	3	4	75.0	1	2	50.0	0	5	5	2	1	0	1	2	21	29.0
17	Damion Lee	GSW	GSW @ NOP	04/10/2022	W	24	11	4	7	57.1	1	1	100	2	2	100	1	4	5	1	1	0	0	0	9	21.5
18	Trey Murphy III	NOP	NOP vs. GSW	04/10/2022	L	27	15	6	13	46.2	2	6	33.3	1	1	100	1	5	6	1	2	0	1	0	4	28.7
19	Dorian Finney-Smith	DAL	DAL vs. SAS	04/10/2022	W	27	16	6	7	85.7	4	5	80.0	0	0	-	0	3	3	1	1	0	0	0	14	24.1
20	Boban Marjanovic	DAL	DAL vs. SAS	04/10/2022	W	8	4	2	4	50.0	0	1	0.0	0	0	-	1	1	2	1	0	0	2	1	-2	5.9
21	Dwight Powell	DAL	DAL vs. SAS	04/10/2022	W	25	12	5	6	83.3	0	0	-	2	6	33.3	3	4	7	2	0	1	3	2	11	23.4
22	Trey Burke	DAL	DAL vs. SAS	04/10/2022	W	9	3	1	3	33.3	1	1	100	0	0	-	0	1	1	4	0	0	0	0	-1	10.2
23	Reggie Bullock	DAL	DAL vs. SAS	04/10/2022	W	27	4	1	6	16.7	1	3	33.3	1	1	100	1	2	3	2	0	0	1	3	16	9.6
24	Davis Bertans	DAL	DAL vs. SAS	04/10/2022	W	13	8	3	4	75.0	2	3	66.7	0	0	-	0	1	1	0	1	0	0	1	-9	12.2
25	Spencer Dinwiddie	DAL	DAL vs. SAS	04/10/2022	W	18	8	3	7	42.9	2	4	50.0	0	0	-	0	3	3	5	1	0	1	1	2	21.1
26	Josh Richardson	SAS	SAS @ DAL	04/10/2022	L	28	18	6	12	50.0	4	7	57.1	2	2	100	0	3	3	1	1	0	2	1	5	24.1
27	Marquese Chriss	DAL	DAL vs. SAS	04/10/2022	W	21	6	2	7	28.6	0	0	-	2	2	100	3	0	3	0	0	0	0	3	-3	9.6
28	Zach Collins	SAS	SAS @ DAL	04/10/2022	L	15	8	3	3	100	0	0	-	2	2	100	0	2	2	4	3	1	1	3	2	27.4
29	Keita Bates-Diop	SAS	SAS @ DAL	04/10/2022	L	14	8	3	6	50.0	0	0	-	2	2	100	2	2	4	1	0	0	0	0	-1	14.3
30	Jalen Brunson	DAL	DAL vs. SAS	04/10/2022	W	25	18	7	13	53.8	3	7	42.9	1	2	50.0	0	6	6	5	0	0	1	0	12	31.7
31	Luka Doncic	DAL	DAL vs. SAS	04/10/2022	W	29	26	8	18	44.4	2	5	40.0	8	8	100	1	7	8	9	2	1	4	1	19	54.1
32	Jock Landale	SAS	SAS @ DAL	04/10/2022	L	5	2	1	1	100	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-2	2.0
33	Devontae Cacok	SAS	SAS @ DAL	04/10/2022	L	4	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	0	-2	1.2
34	Tre Jones	SAS	SAS @ DAL	04/10/2022	L	21	12	5	9	55.6	2	4	50.0	0	0	-	0	1	1	6	2	0	0	2	2	28.2
35	Joshua Primo	SAS	SAS @ DAL	04/10/2022	L	19	4	2	2	100	0	0	-	0	0	-	0	2	2	1	0	1	0	2	-12	10.9
36	Joe Wieskamp	SAS	SAS @ DAL	04/10/2022	L	9	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	1	4	1.2
37	Moses Wright	DAL	DAL vs. SAS	04/10/2022	W	8	2	0	0	-	0	0	-	2	2	100	0	2	2	1	0	1	0	0	-2	8.9
38	Josh Green	DAL	DAL vs. SAS	04/10/2022	W	17	7	3	5	60.0	1	3	33.3	0	0	-	1	2	3	2	0	0	2	3	0	11.6
39	Devin Vassell	SAS	SAS @ DAL	04/10/2022	L	32	15	4	11	36.4	3	8	37.5	4	4	100	1	3	4	3	1	0	2	1	-21	25.3
40	Keldon Johnson	SAS	SAS @ DAL	04/10/2022	L	34	24	8	19	42.1	1	6	16.7	7	7	100	0	6	6	3	4	0	0	2	-9	47.7
41	Theo Pinson	DAL	DAL vs. SAS	04/10/2022	W	13	16	5	5	100	4	4	100	2	2	100	0	1	1	2	0	0	2	1	-7	18.2
42	Jakob Poeltl	SAS	SAS @ DAL	04/10/2022	L	29	12	6	11	54.5	0	0	-	0	0	-	4	6	10	0	1	1	1	3	-10	29.0
43	Dejounte Murray	SAS	SAS @ DAL	04/10/2022	L	32	17	5	15	33.3	1	6	16.7	6	6	100	0	1	1	7	3	0	2	2	-6	35.7
44	Isaiah Hartenstein	LAC	LAC vs. OKC	04/10/2022	W	25	12	4	7	57.1	1	2	50.0	3	3	100	3	3	6	6	1	1	0	1	32	34.2
45	Rodney Hood	LAC	LAC vs. OKC	04/10/2022	W	20	5	1	1	100	1	1	100	2	2	100	0	3	3	2	0	0	0	2	28	11.6
46	Isaiah Roby	OKC	OKC @ LAC	04/10/2022	L	18	16	7	15	46.7	2	5	40.0	0	2	0.0	1	2	3	1	2	0	1	0	-11	26.1
47	Terance Mann	LAC	LAC vs. OKC	04/10/2022	W	24	10	4	7	57.1	1	2	50.0	1	1	100	0	5	5	3	0	2	1	0	27	25.5
48	Luke Kennard	LAC	LAC vs. OKC	04/10/2022	W	28	20	7	17	41.2	4	10	40.0	2	2	100	1	2	3	4	0	0	1	1	20	28.6
49	Ivica Zubac	LAC	LAC vs. OKC	04/10/2022	W	23	12	6	10	60.0	0	0	-	0	0	-	4	7	11	2	0	2	1	2	18	33.2
0	Robert Covington	LAC	LAC vs. OKC	04/10/2022	W	13	9	3	7	42.9	3	5	60.0	0	0	-	1	5	6	0	1	0	1	2	24	18.2
1	Melvin Frazier Jr.	OKC	OKC @ LAC	04/10/2022	L	43	8	4	16	25.0	0	6	0.0	0	0	-	1	3	4	1	0	0	0	4	-40	14.3
2	Amir Coffey	LAC	LAC vs. OKC	04/10/2022	W	43	35	13	22	59.1	7	10	70.0	2	2	100	2	11	13	5	0	1	2	1	40	59.1
3	Jaylen Hoard	OKC	OKC @ LAC	04/10/2022	L	45	14	6	20	30.0	1	6	16.7	1	1	100	6	9	15	3	1	1	1	2	-48	41.5
4	Xavier Moon	LAC	LAC vs. OKC	04/10/2022	W	26	17	8	11	72.7	1	3	33.3	0	0	-	0	3	3	7	1	1	2	1	27	35.1
5	Vit Krejci	OKC	OKC @ LAC	04/10/2022	L	40	16	7	17	41.2	2	8	25.0	0	0	-	2	1	3	2	0	0	1	3	-50	21.6
6	Brandon Boston	LAC	LAC vs. OKC	04/10/2022	W	38	18	8	15	53.3	0	2	0.0	2	4	50.0	1	6	7	5	1	1	1	1	34	38.9
7	Georgios Kalaitzakis	OKC	OKC @ LAC	04/10/2022	L	48	17	6	15	40.0	3	6	50.0	2	4	50.0	1	5	6	3	2	0	3	4	-50	31.7
8	Zavier Simpson	OKC	OKC @ LAC	04/10/2022	L	45	17	7	15	46.7	1	3	33.3	2	2	100	1	8	9	7	1	1	2	3	-51	42.3
9	Isaiah Hartenstein	LAC	LAC vs. SAC	04/09/2022	W	23	10	3	4	75.0	2	2	100	2	2	100	3	4	7	3	0	1	2	2	10	23.9
10	Luke Kennard	LAC	LAC vs. SAC	04/09/2022	W	20	10	4	8	50.0	2	4	50.0	0	0	-	1	1	2	1	3	0	3	1	10	19.9
11	Neemias Queta	SAC	SAC @ LAC	04/09/2022	L	19	10	3	7	42.9	0	0	-	4	6	66.7	1	0	1	2	0	2	1	3	-2	19.2
12	Terance Mann	LAC	LAC vs. SAC	04/09/2022	W	16	5	2	7	28.6	1	3	33.3	0	0	-	0	1	1	2	0	0	0	4	2	9.2
13	Chimezie Metu	SAC	SAC @ LAC	04/09/2022	L	21	9	4	8	50.0	1	2	50.0	0	0	-	1	9	10	0	1	0	0	1	-6	24.0
14	Donte DiVincenzo	SAC	SAC @ LAC	04/09/2022	L	20	8	3	7	42.9	1	3	33.3	1	2	50.0	0	4	4	3	1	0	3	0	-9	17.3
15	Josh Jackson	SAC	SAC @ LAC	04/09/2022	L	23	7	3	11	27.3	0	2	0.0	1	1	100	2	3	5	2	2	0	2	3	-7	20.0
16	Norman Powell	LAC	LAC vs. SAC	04/09/2022	W	22	20	6	11	54.5	4	6	66.7	4	5	80.0	0	1	1	2	0	1	1	2	2	26.2
17	Robert Covington	LAC	LAC vs. SAC	04/09/2022	W	20	8	2	5	40.0	1	4	25.0	3	3	100	1	6	7	1	0	0	0	2	8	17.9
18	Jeremy Lamb	SAC	SAC @ LAC	04/09/2022	L	27	6	2	8	25.0	1	6	16.7	1	1	100	1	3	4	4	1	0	1	2	-12	18.8
19	Davion Mitchell	SAC	SAC @ LAC	04/09/2022	L	38	22	10	18	55.6	0	3	0.0	2	2	100	0	1	1	7	0	0	2	2	-20	31.7
20	Amir Coffey	LAC	LAC vs. SAC	04/09/2022	W	4	0	0	0	-	0	0	-	0	0	-	0	0	0	1	0	0	0	0	2	1.5
21	Ivica Zubac	LAC	LAC vs. SAC	04/09/2022	W	25	15	7	11	63.6	0	0	-	1	2	50.0	4	8	12	2	0	0	0	4	9	32.4
22	Damian Jones	SAC	SAC @ LAC	04/09/2022	L	29	12	4	7	57.1	0	1	0.0	4	7	57.1	1	3	4	2	4	0	4	3	-17	27.8
23	Trey Lyles	SAC	SAC @ LAC	04/09/2022	L	20	15	6	10	60.0	1	3	33.3	2	3	66.7	1	5	6	0	1	0	0	1	-6	25.2
24	Nicolas Batum	LAC	LAC vs. SAC	04/09/2022	W	26	5	2	3	66.7	1	2	50.0	0	0	-	0	5	5	3	2	0	2	0	16	19.5
25	Paul George	LAC	LAC vs. SAC	04/09/2022	W	34	23	8	14	57.1	6	9	66.7	1	2	50.0	1	7	8	12	2	0	4	3	18	52.6
26	Marcus Morris Sr.	LAC	LAC vs. SAC	04/09/2022	W	24	11	4	13	30.8	2	8	25.0	1	1	100	0	2	2	1	0	1	0	4	9	17.9
27	Reggie Jackson	LAC	LAC vs. SAC	04/09/2022	W	22	7	3	9	33.3	1	4	25.0	0	0	-	0	3	3	1	0	0	4	0	9	8.1
28	Harrison Barnes	SAC	SAC @ LAC	04/09/2022	L	26	3	1	4	25.0	1	3	33.3	0	2	0.0	0	5	5	0	0	0	0	0	-13	9.0
29	Justin Holiday	SAC	SAC @ LAC	04/09/2022	L	18	6	2	6	33.3	2	5	40.0	0	0	-	0	2	2	4	2	0	0	1	-3	20.4
30	Rodney Hood	LAC	LAC vs. SAC	04/09/2022	W	4	3	1	1	100	1	1	100	0	0	-	0	0	0	0	0	0	0	0	0	3.0
31	Andrew Wiggins	GSW	GSW @ SAS	04/09/2022	W	35	15	5	13	38.5	2	7	28.6	3	8	37.5	0	2	2	0	0	0	1	3	3	16.4
32	Otto Porter Jr.	GSW	GSW @ SAS	04/09/2022	W	25	6	2	5	40.0	1	2	50.0	1	2	50.0	3	3	6	1	0	0	1	1	2	13.7
33	Nemanja Bjelica	GSW	GSW @ SAS	04/09/2022	W	16	12	3	6	50.0	2	3	66.7	4	4	100	1	1	2	2	1	0	1	1	0	19.4
34	Andre Iguodala	GSW	GSW @ SAS	04/09/2022	W	17	3	1	3	33.3	0	2	0.0	1	2	50.0	0	3	3	1	1	0	1	1	-4	10.1
35	Zach Collins	SAS	SAS vs. GSW	04/09/2022	L	22	7	2	5	40.0	0	1	0.0	3	4	75.0	0	11	11	2	0	3	2	4	0	30.2
36	Keita Bates-Diop	SAS	SAS vs. GSW	04/09/2022	L	22	9	4	7	57.1	0	2	0.0	1	1	100	0	2	2	0	1	0	2	1	5	12.4
37	Lonnie Walker IV	SAS	SAS vs. GSW	04/09/2022	L	27	24	8	15	53.3	2	7	28.6	6	6	100	0	5	5	2	1	0	0	2	-4	36.0
38	Tre Jones	SAS	SAS vs. GSW	04/09/2022	L	33	15	5	14	35.7	1	3	33.3	4	6	66.7	0	4	4	7	1	0	3	3	-1	30.3
39	Jonathan Kuminga	GSW	GSW @ SAS	04/09/2022	W	22	18	6	8	75.0	2	2	100	4	4	100	2	2	4	2	2	0	1	5	9	30.8
40	Joe Wieskamp	SAS	SAS vs. GSW	04/09/2022	L	22	4	1	3	33.3	1	3	33.3	1	2	50.0	0	2	2	2	0	0	0	0	-9	9.4
