	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
20	Anfernee Simons	POR	POR vs. DEN	05/16/2021	W	22	10	3	6	50.0	2	5	40.0	2	2	100	0	1	1	0	0	0	0	1	11	11.2
21	Nassir Little	POR	POR vs. DEN	05/16/2021	W	6	4	2	2	100	0	0	-	0	0	-	0	1	1	1	0	0	0	1	-7	6.7
22	Paul Millsap	DEN	DEN @ POR	05/16/2021	L	17	12	3	6	50.0	2	3	66.7	4	4	100	1	0	1	2	2	0	2	2	-9	20.2
23	Zeke Nnaji	DEN	DEN @ POR	05/16/2021	L	13	6	2	2	100	2	2	100	0	0	-	1	4	5	0	0	0	0	1	4	12.0
24	Monte Morris	DEN	DEN @ POR	05/16/2021	L	18	8	4	7	57.1	0	1	0.0	0	0	-	0	0	0	4	1	0	0	1	-10	17.0
25	Nikola Jokic	DEN	DEN @ POR	05/16/2021	L	17	21	9	17	52.9	0	3	0.0	3	3	100	1	2	3	2	1	0	1	3	-13	29.6
26	Markus Howard	DEN	DEN @ POR	05/16/2021	L	32	23	8	17	47.1	4	8	50.0	3	3	100	0	4	4	3	1	0	2	2	3	33.3
27	Carmelo Anthony	POR	POR vs. DEN	05/16/2021	W	22	10	3	10	30.0	2	5	40.0	2	2	100	0	2	2	3	0	0	0	2	14	16.9
28	CJ McCollum	POR	POR vs. DEN	05/16/2021	W	31	24	9	17	52.9	5	9	55.6	1	1	100	1	1	2	5	1	0	3	0	15	33.9
29	T.J. Leaf	POR	POR vs. DEN	05/16/2021	W	5	0	0	1	0.0	0	0	-	0	0	-	0	1	1	0	0	0	0	0	-11	1.2
30	Aaron Gordon	DEN	DEN @ POR	05/16/2021	L	12	2	1	4	25.0	0	2	0.0	0	0	-	1	1	2	0	0	0	0	1	-11	4.4
31	Michael Porter Jr.	DEN	DEN @ POR	05/16/2021	L	15	9	3	8	37.5	3	6	50.0	0	0	-	1	2	3	0	0	0	1	1	-13	11.6
32	Norman Powell	POR	POR vs. DEN	05/16/2021	W	33	19	5	9	55.6	3	5	60.0	6	6	100	0	3	3	1	0	0	2	0	14	22.1
33	Facundo Campazzo	DEN	DEN @ POR	05/16/2021	L	14	2	0	3	0.0	0	2	0.0	2	2	100	0	2	2	2	1	0	0	1	-11	10.4
34	Dean Wade	CLE	CLE @ BKN	05/16/2021	L	35	18	7	14	50.0	4	9	44.4	0	0	-	2	6	8	3	1	0	1	3	-25	34.1
35	Isaac Okoro	CLE	CLE @ BKN	05/16/2021	L	34	18	6	16	37.5	2	7	28.6	4	8	50.0	1	2	3	0	0	0	3	2	-22	18.6
36	Nic Claxton	BKN	BKN vs. CLE	05/16/2021	W	23	4	2	4	50.0	0	0	-	0	0	-	2	3	5	0	0	2	1	2	-7	15.0
37	Blake Griffin	BKN	BKN vs. CLE	05/16/2021	W	22	9	4	8	50.0	0	2	0.0	1	2	50.0	0	1	1	2	0	1	2	2	24	14.2
38	Jeff Green	BKN	BKN vs. CLE	05/16/2021	W	22	13	4	6	66.7	3	4	75.0	2	2	100	0	2	2	0	1	1	1	1	-12	20.4
39	Brodric Thomas	CLE	CLE @ BKN	05/16/2021	L	31	14	4	8	50.0	1	5	20.0	5	9	55.6	1	3	4	0	3	0	0	2	6	27.8
40	Timothe Luwawu-Cabarrot	BKN	BKN vs. CLE	05/16/2021	W	7	7	3	3	100	1	1	100	0	0	-	0	0	0	1	1	0	0	0	-5	11.5
41	Mfiondu Kabengele	CLE	CLE @ BKN	05/16/2021	L	18	8	3	5	60.0	0	1	0.0	2	2	100	3	7	10	1	0	3	1	1	6	29.5
42	Alize Johnson	BKN	BKN vs. CLE	05/16/2021	W	3	2	1	2	50.0	0	0	-	0	0	-	1	0	1	0	0	0	0	0	-3	3.2
43	Mike James	BKN	BKN vs. CLE	05/16/2021	W	28	14	6	16	37.5	2	6	33.3	0	1	0.0	0	4	4	8	2	0	2	2	-12	34.8
44	Kevin Durant	BKN	BKN vs. CLE	05/16/2021	W	29	23	8	10	80.0	1	2	50.0	6	6	100	0	8	8	13	0	0	2	2	29	50.1
45	Landry Shamet	BKN	BKN vs. CLE	05/16/2021	W	25	12	4	8	50.0	4	7	57.1	0	0	-	1	1	2	3	0	0	1	2	11	17.9
46	Tyler Johnson	BKN	BKN vs. CLE	05/16/2021	W	23	10	4	9	44.4	2	5	40.0	0	0	-	0	3	3	2	0	0	1	4	-7	15.6
47	Cedi Osman	CLE	CLE @ BKN	05/16/2021	L	31	5	2	10	20.0	1	6	16.7	0	0	-	1	4	5	3	1	0	4	3	-13	14.5
48	Bruce Brown	BKN	BKN vs. CLE	05/16/2021	W	26	12	4	5	80.0	0	0	-	4	6	66.7	0	4	4	4	2	2	1	1	26	33.8
49	Collin Sexton	CLE	CLE @ BKN	05/16/2021	L	20	16	5	11	45.5	1	4	25.0	5	5	100	0	2	2	5	1	0	1	2	-7	27.9
0	Kyrie Irving	BKN	BKN vs. CLE	05/16/2021	W	29	17	7	11	63.6	3	3	100	0	0	-	0	6	6	2	3	3	1	3	29	44.2
1	Jarrett Allen	CLE	CLE @ BKN	05/16/2021	L	30	9	2	7	28.6	0	1	0.0	5	7	71.4	2	9	11	0	1	1	0	0	-20	28.2
2	Reggie Perry	BKN	BKN vs. CLE	05/16/2021	W	3	0	0	1	0.0	0	0	-	0	0	-	0	1	1	0	0	0	0	1	-3	1.2
3	Jeremiah Martin	CLE	CLE @ BKN	05/16/2021	L	12	4	2	5	40.0	0	1	0.0	0	0	-	1	0	1	1	1	1	0	0	9	12.7
4	Damyean Dotson	CLE	CLE @ BKN	05/16/2021	L	28	17	7	9	77.8	3	5	60.0	0	0	-	0	1	1	3	0	0	4	1	-4	18.7
5	Tremont Waters	BOS	BOS @ NYK	05/16/2021	L	25	17	7	13	53.8	3	8	37.5	0	0	-	0	5	5	5	2	0	3	1	20	33.5
6	Payton Pritchard	BOS	BOS @ NYK	05/16/2021	L	23	6	2	10	20.0	2	8	25.0	0	0	-	1	5	6	6	0	0	1	2	-24	21.2
7	Derrick Rose	NYK	NYK vs. BOS	05/16/2021	W	23	7	3	9	33.3	0	0	-	1	1	100	2	3	5	2	0	0	1	1	0	15.0
8	Grant Williams	BOS	BOS @ NYK	05/16/2021	L	26	13	5	8	62.5	2	2	100	1	1	100	1	5	6	2	0	0	2	1	-18	21.2
9	Alec Burks	NYK	NYK vs. BOS	05/16/2021	W	25	17	6	10	60.0	5	7	71.4	0	0	-	1	5	6	0	1	0	2	3	1	25.2
10	Reggie Bullock	NYK	NYK vs. BOS	05/16/2021	W	34	16	6	9	66.7	4	7	57.1	0	0	-	0	3	3	2	1	1	0	1	6	28.6
11	Carsen Edwards	BOS	BOS @ NYK	05/16/2021	L	27	10	4	13	30.8	2	8	25.0	0	0	-	0	2	2	0	1	0	1	1	8	14.4
12	Luke Kornet	BOS	BOS @ NYK	05/16/2021	L	26	4	2	7	28.6	0	5	0.0	0	0	-	0	3	3	0	0	3	1	1	9	15.6
13	Obi Toppin	NYK	NYK vs. BOS	05/16/2021	W	10	6	3	5	60.0	0	1	0.0	0	0	-	0	2	2	0	0	0	0	0	5	8.4
14	Elfrid Payton	NYK	NYK vs. BOS	05/16/2021	W	14	0	0	4	0.0	0	0	-	0	0	-	0	4	4	1	0	0	2	0	2	4.3
15	Aaron Nesmith	BOS	BOS @ NYK	05/16/2021	L	19	2	1	6	16.7	0	1	0.0	0	0	-	1	2	3	2	0	0	1	3	-6	7.6
16	RJ Barrett	NYK	NYK vs. BOS	05/16/2021	W	33	22	7	12	58.3	2	4	50.0	6	8	75.0	0	4	4	2	0	0	1	4	5	28.8
17	Immanuel Quickley	NYK	NYK vs. BOS	05/16/2021	W	14	2	1	7	14.3	0	3	0.0	0	0	-	0	1	1	0	0	0	0	0	-1	3.2
18	Tacko Fall	BOS	BOS @ NYK	05/16/2021	L	17	3	1	2	50.0	0	0	-	1	2	50.0	4	4	8	0	0	3	0	2	-6	21.6
19	Julius Randle	NYK	NYK vs. BOS	05/16/2021	W	37	20	5	17	29.4	2	5	40.0	8	10	80.0	0	7	7	7	1	1	4	3	-1	40.9
20	Nerlens Noel	NYK	NYK vs. BOS	05/16/2021	W	32	2	1	2	50.0	0	0	-	0	0	-	0	6	6	0	3	3	0	1	0	27.2
21	Taj Gibson	NYK	NYK vs. BOS	05/16/2021	W	16	4	2	4	50.0	0	0	-	0	0	-	1	2	3	2	0	1	0	3	3	13.6
22	Romeo Langford	BOS	BOS @ NYK	05/16/2021	L	34	14	5	11	45.5	0	1	0.0	4	6	66.7	1	3	4	1	1	0	2	4	-1	21.3
23	Frank Ntilikina	NYK	NYK vs. BOS	05/16/2021	W	0	0	0	0	-	0	0	-	0	0	-	0	0	0	0	1	0	0	1	0	3.0
24	Semi Ojeleye	BOS	BOS @ NYK	05/16/2021	L	16	5	2	6	33.3	1	5	20.0	0	0	-	0	2	2	1	0	0	1	1	-10	7.9
25	Jabari Parker	BOS	BOS @ NYK	05/16/2021	L	27	18	6	10	60.0	1	3	33.3	5	6	83.3	1	6	7	2	0	0	0	3	8	29.4
26	Jeff Teague	MIL	MIL @ CHI	05/16/2021	L	34	23	5	11	45.5	3	3	100	10	12	83.3	0	3	3	7	3	1	2	0	3	47.1
27	Thaddeus Young	CHI	CHI vs. MIL	05/16/2021	W	26	20	8	15	53.3	0	1	0.0	4	6	66.7	1	6	7	3	0	3	4	2	5	37.9
28	Javonte Green	CHI	CHI vs. MIL	05/16/2021	W	23	6	3	5	60.0	0	1	0.0	0	0	-	0	2	2	1	4	1	0	3	12	24.9
29	Coby White	CHI	CHI vs. MIL	05/16/2021	W	31	19	6	13	46.2	4	9	44.4	3	4	75.0	0	5	5	5	1	1	4	1	-9	34.5
30	Ryan Arcidiacono	CHI	CHI vs. MIL	05/16/2021	W	17	14	5	6	83.3	4	4	100	0	0	-	0	4	4	2	0	0	1	3	15	20.8
31	Mamadi Diakite	MIL	MIL @ CHI	05/16/2021	L	38	13	4	11	36.4	0	1	0.0	5	8	62.5	2	5	7	1	2	0	0	4	-10	28.9
32	Jordan Nwora	MIL	MIL @ CHI	05/16/2021	L	36	34	14	23	60.9	4	8	50.0	2	4	50.0	4	10	14	0	2	3	3	3	-9	62.8
33	Garrett Temple	CHI	CHI vs. MIL	05/16/2021	W	29	7	3	5	60.0	1	2	50.0	0	0	-	1	2	3	3	0	0	2	1	-7	13.1
34	Denzel Valentine	CHI	CHI vs. MIL	05/16/2021	W	21	8	3	9	33.3	2	4	50.0	0	0	-	0	2	2	3	0	1	0	3	9	17.9
35	Cristiano Felicio	CHI	CHI vs. MIL	05/16/2021	W	18	5	2	5	40.0	0	1	0.0	1	2	50.0	3	5	8	0	1	0	0	2	5	17.6
36	Justin Jackson	MIL	MIL @ CHI	05/16/2021	L	33	9	3	9	33.3	2	6	33.3	1	2	50.0	2	4	6	1	0	0	1	1	4	16.7
37	Thanasis Antetokounmpo	MIL	MIL @ CHI	05/16/2021	L	15	0	0	4	0.0	0	2	0.0	0	0	-	0	1	1	1	1	0	1	2	-3	4.7
38	Patrick Williams	CHI	CHI vs. MIL	05/16/2021	W	30	11	4	8	50.0	0	1	0.0	3	3	100	3	4	7	1	1	2	3	2	-2	26.9
39	Lauri Markkanen	CHI	CHI vs. MIL	05/16/2021	W	25	17	6	11	54.5	2	4	50.0	3	4	75.0	0	5	5	1	0	0	2	1	-11	22.5
40	Elijah Bryant	MIL	MIL @ CHI	05/16/2021	L	32	16	6	13	46.2	1	5	20.0	3	3	100	2	4	6	3	0	1	4	4	11	26.7
41	Pat Connaughton	MIL	MIL @ CHI	05/16/2021	L	25	15	5	10	50.0	2	7	28.6	3	3	100	0	1	1	0	2	0	0	0	-11	22.2
42	Devon Dotson	CHI	CHI vs. MIL	05/16/2021	W	21	11	5	10	50.0	1	5	20.0	0	0	-	0	2	2	4	1	0	0	2	13	22.4
43	Sam Merrill	MIL	MIL @ CHI	05/16/2021	L	28	2	1	9	11.1	0	5	0.0	0	0	-	0	3	3	1	3	0	0	2	-15	16.1
44	Quinndary Weatherspoon	SAS	SAS vs. PHX	05/16/2021	L	12	11	5	6	83.3	1	1	100	0	0	-	1	0	1	2	1	0	0	1	2	18.2
45	Rudy Gay	SAS	SAS vs. PHX	05/16/2021	L	20	12	4	9	44.4	2	5	40.0	2	2	100	0	6	6	3	1	1	0	0	-1	29.7
46	Dejounte Murray	SAS	SAS vs. PHX	05/16/2021	L	30	6	3	10	30.0	0	2	0.0	0	0	-	1	6	7	4	1	0	1	0	-7	22.4
47	Mikal Bridges	PHX	PHX @ SAS	05/16/2021	W	5	7	3	3	100	1	1	100	0	0	-	0	1	1	1	0	0	0	1	8	9.7
48	Lonnie Walker IV	SAS	SAS vs. PHX	05/16/2021	L	27	9	4	8	50.0	1	5	20.0	0	0	-	0	2	2	2	0	0	3	2	-8	11.4
49	Dario Saric	PHX	PHX @ SAS	05/16/2021	W	27	13	6	12	50.0	1	3	33.3	0	0	-	2	2	4	4	2	0	1	1	13	28.8
0	Gorgui Dieng	SAS	SAS vs. PHX	05/16/2021	L	9	7	3	5	60.0	1	2	50.0	0	0	-	1	2	3	2	0	0	0	1	-4	13.6
1	Torrey Craig	PHX	PHX @ SAS	05/16/2021	W	30	11	5	11	45.5	1	4	25.0	0	0	-	2	4	6	4	1	2	0	5	8	33.2
2	Langston Galloway	PHX	PHX @ SAS	05/16/2021	W	26	10	4	12	33.3	2	8	25.0	0	0	-	1	0	1	1	0	0	0	0	-21	12.7
3	Devin Vassell	SAS	SAS vs. PHX	05/16/2021	L	26	5	2	9	22.2	1	5	20.0	0	0	-	0	2	2	2	0	1	2	1	7	11.4
4	Tre Jones	SAS	SAS vs. PHX	05/16/2021	L	18	9	3	5	60.0	0	1	0.0	3	4	75.0	0	0	0	7	1	0	0	1	5	22.5
5	Keita Bates-Diop	SAS	SAS vs. PHX	05/16/2021	L	12	9	4	6	66.7	0	0	-	1	1	100	2	3	5	0	0	0	0	0	2	15.0
6	Jakob Poeltl	SAS	SAS vs. PHX	05/16/2021	L	30	17	8	14	57.1	0	0	-	1	3	33.3	3	7	10	0	0	3	0	0	-7	38.0
7	Drew Eubanks	SAS	SAS vs. PHX	05/16/2021	L	9	4	2	4	50.0	0	0	-	0	0	-	1	2	3	0	0	0	1	0	9	6.6
8	Keldon Johnson	SAS	SAS vs. PHX	05/16/2021	L	22	9	4	8	50.0	0	2	0.0	1	2	50.0	1	3	4	4	1	0	1	1	-4	21.8
9	E'Twaun Moore	PHX	PHX @ SAS	05/16/2021	W	21	22	9	10	90.0	2	2	100	2	2	100	1	1	2	2	0	1	2	0	-9	28.4
10	Jalen Smith	PHX	PHX @ SAS	05/16/2021	W	41	11	5	11	45.5	1	4	25.0	0	0	-	0	10	10	2	0	1	0	3	5	29.0
11	Jevon Carter	PHX	PHX @ SAS	05/16/2021	W	43	19	9	22	40.9	1	6	16.7	0	0	-	3	7	10	9	3	0	2	0	5	51.5
12	Frank Kaminsky	PHX	PHX @ SAS	05/16/2021	W	20	11	5	9	55.6	1	1	100	0	0	-	1	9	10	7	0	1	1	2	-10	35.5
13	Cameron Payne	PHX	PHX @ SAS	05/16/2021	W	27	19	7	14	50.0	3	6	50.0	2	2	100	0	4	4	6	1	0	2	1	11	33.8
14	DeMar DeRozan	SAS	SAS vs. PHX	05/16/2021	L	25	23	8	14	57.1	1	1	100	6	7	85.7	1	2	3	4	0	0	2	1	-4	30.6
15	Dillon Brooks	MEM	MEM @ GSW	05/16/2021	L	30	18	6	14	42.9	1	4	25.0	5	7	71.4	0	2	2	6	0	0	0	6	7	29.4
16	Xavier Tillman	MEM	MEM @ GSW	05/16/2021	L	3	0	0	1	0.0	0	0	-	0	0	-	0	0	0	0	0	1	0	0	4	3.0
17	Draymond Green	GSW	GSW vs. MEM	05/16/2021	W	38	14	4	7	57.1	0	2	0.0	6	6	100	1	7	8	9	1	2	3	3	7	43.1
18	Andrew Wiggins	GSW	GSW vs. MEM	05/16/2021	W	37	21	9	16	56.3	2	2	100	1	2	50.0	3	7	10	0	1	1	2	3	8	37.0
19	Stephen Curry	GSW	GSW vs. MEM	05/16/2021	W	40	46	16	36	44.4	9	22	40.9	5	6	83.3	1	6	7	9	1	1	7	2	14	66.9
20	Jonas Valanciunas	MEM	MEM @ GSW	05/16/2021	L	36	29	12	15	80.0	0	0	-	5	6	83.3	6	10	16	1	1	0	1	2	-13	51.7
21	Jaren Jackson Jr.	MEM	MEM @ GSW	05/16/2021	L	31	14	5	13	38.5	2	7	28.6	2	2	100	2	5	7	2	3	2	2	5	-4	38.4
22	Kyle Anderson	MEM	MEM @ GSW	05/16/2021	L	29	10	4	9	44.4	0	2	0.0	2	2	100	1	4	5	4	2	1	1	2	-9	30.0
23	Jordan Poole	GSW	GSW vs. MEM	05/16/2021	W	25	15	5	9	55.6	3	7	42.9	2	2	100	2	1	3	1	2	0	3	1	11	23.1
24	Kevon Looney	GSW	GSW vs. MEM	05/16/2021	W	31	6	3	5	60.0	0	0	-	0	0	-	5	6	11	3	0	0	1	3	5	22.7
25	Tyus Jones	MEM	MEM @ GSW	05/16/2021	L	10	0	0	2	0.0	0	0	-	0	0	-	0	3	3	2	0	0	1	1	4	5.6
26	Mychal Mulder	GSW	GSW vs. MEM	05/16/2021	W	15	0	0	2	0.0	0	2	0.0	0	0	-	0	2	2	1	0	0	0	2	7	3.9
27	Brandon Clarke	MEM	MEM @ GSW	05/16/2021	L	14	2	1	4	25.0	0	0	-	0	0	-	1	0	1	0	1	0	0	2	-11	6.2
28	De'Anthony Melton	MEM	MEM @ GSW	05/16/2021	L	21	4	2	7	28.6	0	3	0.0	0	0	-	1	1	2	0	2	0	3	1	-16	9.4
29	Desmond Bane	MEM	MEM @ GSW	05/16/2021	L	29	8	3	6	50.0	2	3	66.7	0	0	-	0	0	0	1	2	1	0	1	-6	18.5
30	Ja Morant	MEM	MEM @ GSW	05/16/2021	L	38	16	7	21	33.3	1	6	16.7	1	2	50.0	1	2	3	9	1	0	4	1	-16	32.1
31	Juan Toscano-Anderson	GSW	GSW vs. MEM	05/16/2021	W	27	9	4	7	57.1	1	3	33.3	0	0	-	0	4	4	1	2	0	1	1	10	20.3
32	Kent Bazemore	GSW	GSW vs. MEM	05/16/2021	W	27	2	0	1	0.0	0	1	0.0	2	2	100	0	1	1	2	2	0	2	4	-2	10.2
33	Dwight Howard	PHI	PHI vs. ORL	05/16/2021	W	17	5	2	4	50.0	0	0	-	1	2	50.0	1	6	7	2	2	0	4	4	9	18.4
34	Mo Bamba	ORL	ORL @ PHI	05/16/2021	L	23	9	3	10	30.0	2	5	40.0	1	2	50.0	2	4	6	4	0	0	1	3	-16	21.2
35	George Hill	PHI	PHI vs. ORL	05/16/2021	W	22	14	5	6	83.3	3	4	75.0	1	1	100	0	1	1	4	1	0	0	0	14	24.2
36	Anthony Tolliver	PHI	PHI vs. ORL	05/16/2021	W	13	9	3	4	75.0	3	4	75.0	0	0	-	0	1	1	0	0	0	0	1	6	10.2
37	Donta Hall	ORL	ORL @ PHI	05/16/2021	L	25	14	4	6	66.7	0	0	-	6	8	75.0	3	7	10	2	0	2	2	4	5	33.0
38	Chasson Randle	ORL	ORL @ PHI	05/16/2021	L	25	11	4	7	57.1	1	3	33.3	2	2	100	0	2	2	3	1	0	2	3	5	18.9
39	Moritz Wagner	ORL	ORL @ PHI	05/16/2021	L	35	14	4	5	80.0	1	2	50.0	5	6	83.3	0	4	4	1	1	1	1	4	-8	25.3
40	Rayjon Tucker	PHI	PHI vs. ORL	05/16/2021	W	18	10	4	5	80.0	0	0	-	2	5	40.0	0	2	2	1	0	0	1	2	-13	12.9
41	Gary Clark	PHI	PHI vs. ORL	05/16/2021	W	9	0	0	1	0.0	0	0	-	0	0	-	0	1	1	0	0	0	0	0	1	1.2
42	Gary Harris	ORL	ORL @ PHI	05/16/2021	L	14	7	3	5	60.0	0	2	0.0	1	1	100	0	0	0	2	0	0	1	1	-14	9.0
43	Furkan Korkmaz	PHI	PHI vs. ORL	05/16/2021	W	19	6	2	9	22.2	2	7	28.6	0	0	-	1	0	1	4	0	0	2	4	19	11.2
44	Tyrese Maxey	PHI	PHI vs. ORL	05/16/2021	W	35	30	11	19	57.9	3	4	75.0	5	5	100	0	7	7	6	1	1	1	4	16	52.4
45	Shake Milton	PHI	PHI vs. ORL	05/16/2021	W	26	15	6	13	46.2	3	6	50.0	0	0	-	0	4	4	9	1	2	0	3	7	42.3
46	Ignas Brazdeikis	ORL	ORL @ PHI	05/16/2021	L	34	9	3	9	33.3	2	5	40.0	1	2	50.0	0	8	8	4	1	0	2	3	3	25.6
47	Sindarius Thornwell	ORL	ORL @ PHI	05/16/2021	L	19	7	2	2	100	1	1	100	2	2	100	0	2	2	3	0	0	1	3	12	12.9
48	Paul Reed	PHI	PHI vs. ORL	05/16/2021	W	24	17	7	13	53.8	0	0	-	3	4	75.0	7	5	12	3	1	1	2	3	2	39.9
49	Dwayne Bacon	ORL	ORL @ PHI	05/16/2021	L	27	9	3	7	42.9	0	1	0.0	3	4	75.0	2	5	7	2	0	0	0	1	-25	20.4
0	Isaiah Joe	PHI	PHI vs. ORL	05/16/2021	W	33	17	4	12	33.3	4	10	40.0	5	6	83.3	0	3	3	2	2	0	1	3	-2	28.6
1	Mike Scott	PHI	PHI vs. ORL	05/16/2021	W	25	5	2	8	25.0	1	5	20.0	0	0	-	0	2	2	4	0	1	0	3	-4	16.4
2	Cole Anthony	ORL	ORL @ PHI	05/16/2021	L	38	37	10	25	40.0	3	9	33.3	14	14	100	2	6	8	2	1	0	6	3	-17	46.6
3	Jayson Tatum	BOS	BOS @ MIN	05/15/2021	W	27	26	8	21	38.1	4	11	36.4	6	6	100	2	9	11	2	1	0	2	1	22	43.2
4	Jabari Parker	BOS	BOS @ MIN	05/15/2021	W	17	9	3	6	50.0	1	2	50.0	2	3	66.7	0	3	3	2	0	0	1	1	-10	14.6
5	Karl-Anthony Towns	MIN	MIN vs. BOS	05/15/2021	L	27	24	9	19	47.4	0	5	0.0	6	7	85.7	6	8	14	2	0	0	3	3	-10	40.8
6	Ricky Rubio	MIN	MIN vs. BOS	05/15/2021	L	23	4	2	6	33.3	0	2	0.0	0	0	-	0	4	4	3	1	0	0	0	-13	16.3
7	Payton Pritchard	BOS	BOS @ MIN	05/15/2021	W	26	11	4	12	33.3	3	7	42.9	0	0	-	0	4	4	1	4	0	1	1	9	28.3
8	Josh Okogie	MIN	MIN vs. BOS	05/15/2021	L	13	6	1	2	50.0	1	1	100	3	6	50.0	1	3	4	0	0	1	1	1	-6	12.8
9	Evan Fournier	BOS	BOS @ MIN	05/15/2021	W	24	18	6	11	54.5	5	8	62.5	1	2	50.0	0	1	1	6	0	0	2	2	22	26.2
10	Semi Ojeleye	BOS	BOS @ MIN	05/15/2021	W	24	6	3	6	50.0	0	3	0.0	0	0	-	2	5	7	0	1	0	0	1	18	17.4
11	Grant Williams	BOS	BOS @ MIN	05/15/2021	W	19	11	5	8	62.5	0	1	0.0	1	2	50.0	1	5	6	2	0	1	2	4	5	22.2
12	D'Angelo Russell	MIN	MIN vs. BOS	05/15/2021	L	25	11	3	10	30.0	0	5	0.0	5	6	83.3	1	0	1	6	1	2	3	1	-10	27.2
13	Jaylen Nowell	MIN	MIN vs. BOS	05/15/2021	L	11	7	2	5	40.0	1	4	25.0	2	2	100	1	1	2	1	1	0	0	0	1	13.9
14	Aaron Nesmith	BOS	BOS @ MIN	05/15/2021	W	22	9	4	8	50.0	1	4	25.0	0	0	-	1	3	4	1	0	0	1	5	-2	14.3
15	Juancho Hernangomez	MIN	MIN vs. BOS	05/15/2021	L	21	3	1	6	16.7	1	4	25.0	0	0	-	0	4	4	0	0	0	1	2	-5	6.8
16	Jaden McDaniels	MIN	MIN vs. BOS	05/15/2021	L	22	2	1	2	50.0	0	1	0.0	0	0	-	1	2	3	1	0	1	1	4	-12	9.1
17	Romeo Langford	BOS	BOS @ MIN	05/15/2021	W	21	8	3	5	60.0	1	1	100	1	2	50.0	0	1	1	2	1	1	0	3	-3	18.2
18	Anthony Edwards	MIN	MIN vs. BOS	05/15/2021	L	34	23	8	18	44.4	1	9	11.1	6	6	100	0	4	4	6	3	0	2	1	-12	43.8
19	Jordan McLaughlin	MIN	MIN vs. BOS	05/15/2021	L	15	4	2	5	40.0	0	2	0.0	0	0	-	1	1	2	1	0	0	0	1	-7	7.9
20	Luke Kornet	BOS	BOS @ MIN	05/15/2021	W	31	12	6	10	60.0	0	2	0.0	0	0	-	3	3	6	3	1	4	0	3	11	38.7
21	Tremont Waters	BOS	BOS @ MIN	05/15/2021	W	22	14	4	8	50.0	3	3	100	3	3	100	0	0	0	7	0	0	3	1	7	21.5
22	Jarred Vanderbilt	MIN	MIN vs. BOS	05/15/2021	L	16	7	3	4	75.0	0	0	-	1	2	50.0	4	2	6	0	1	0	0	2	-11	17.2
23	Jake Layman	MIN	MIN vs. BOS	05/15/2021	L	15	5	2	5	40.0	1	3	33.3	0	0	-	0	2	2	0	0	0	0	1	5	7.4
24	Naz Reid	MIN	MIN vs. BOS	05/15/2021	L	20	12	5	13	38.5	0	1	0.0	2	5	40.0	5	0	5	2	1	3	1	3	0	32.0
25	Tacko Fall	BOS	BOS @ MIN	05/15/2021	W	7	0	0	0	-	0	0	-	0	0	-	0	1	1	1	0	0	2	2	1	0.7
26	Andre Drummond	LAL	LAL @ IND	05/15/2021	W	29	11	4	9	44.4	0	0	-	3	5	60.0	4	11	15	0	0	2	1	1	10	34.0
27	T.J. McConnell	IND	IND vs. LAL	05/15/2021	L	31	8	4	8	50.0	0	0	-	0	0	-	0	6	6	9	4	1	3	1	-3	40.7
28	Oshae Brissett	IND	IND vs. LAL	05/15/2021	L	30	5	2	7	28.6	0	4	0.0	1	2	50.0	2	3	5	2	1	0	0	1	-20	17.0
29	JaKarr Sampson	IND	IND vs. LAL	05/15/2021	L	20	20	9	13	69.2	0	1	0.0	2	2	100	1	2	3	1	0	0	0	2	-8	25.1
30	Goga Bitadze	IND	IND vs. LAL	05/15/2021	L	30	10	3	8	37.5	1	3	33.3	3	6	50.0	2	5	7	1	0	4	1	4	2	30.9
31	Wesley Matthews	LAL	LAL @ IND	05/15/2021	W	12	3	0	1	0.0	0	1	0.0	3	3	100	0	1	1	2	1	0	0	1	-4	10.2
32	Anthony Davis	LAL	LAL @ IND	05/15/2021	W	36	28	9	18	50.0	1	4	25.0	9	10	90.0	2	8	10	5	2	0	1	1	9	52.5
33	Kentavious Caldwell-Pope	LAL	LAL @ IND	05/15/2021	W	30	13	5	8	62.5	3	6	50.0	0	0	-	0	0	0	2	2	0	0	3	15	22.0
34	Doug McDermott	IND	IND vs. LAL	05/15/2021	L	25	17	6	9	66.7	1	3	33.3	4	5	80.0	1	3	4	1	0	0	0	2	-9	23.3
35	Caris LeVert	IND	IND vs. LAL	05/15/2021	L	39	28	11	23	47.8	2	9	22.2	4	4	100	1	4	5	12	2	1	7	3	0	54.0
36	Kelan Martin	IND	IND vs. LAL	05/15/2021	L	26	15	6	9	66.7	3	6	50.0	0	0	-	0	3	3	1	3	2	1	3	5	34.1
37	Montrezl Harrell	LAL	LAL @ IND	05/15/2021	W	19	9	3	6	50.0	0	0	-	3	4	75.0	2	7	9	0	0	0	2	3	-3	17.8
38	Dennis Schroder	LAL	LAL @ IND	05/15/2021	W	27	14	3	9	33.3	2	6	33.3	6	6	100	0	1	1	4	0	0	3	1	1	18.2
39	Cassius Stanley	IND	IND vs. LAL	05/15/2021	L	5	0	0	1	0.0	0	0	-	0	0	-	1	0	1	0	0	0	0	2	-1	1.2
